Vertices
1843,313397855,-114959.09741227556,1.4678767992825972E7
17224,1315982978,-104562.5707520926,1.4690721680122433E7
30624,1315982980,-104865.4374035191,1.4689354754699137E7
30606,1315982982,-104522.68253647047,1.4689155136588247E7
17219,1315982985,-104239.69777491264,1.469083734107337E7
19905,2522781348,-110406.59467598953,1.4683835244914932E7
17226,1315982987,-104595.19207474864,1.4690695787208878E7
19908,2522781349,-110362.75254326359,1.4683913179690436E7
19903,2522781347,-110372.4902989358,1.46838773570783E7
30625,1315982989,-104748.29193546264,1.4689314479307368E7
30608,1315982991,-104499.04036262032,1.4689080363286281E7
10718,5013056478,-88000.39196201226,1.470133194154011E7
909,290852933,-113081.6163925254,1.4683296647822626E7
902,290852930,-113198.14215524726,1.4683574334292412E7
3343,4780137982,-104233.99469238381,1.468558495353927E7
905,290852931,-113167.23818338633,1.4683523149590543E7
892,290852928,-113325.60873257821,1.4683832985129269E7
7099,922105824,-111749.05493994556,1.4687910551285334E7
898,290852929,-113251.18570445244,1.4683710188598974E7
7104,922105825,-111708.82181763467,1.468790282571267E7
6443,4748024344,-111578.97280866305,1.4686630176766124E7
30172,4931724496,-108999.29102670726,1.46873444582788E7
7095,922105822,-111809.77939838798,1.4687844238264667E7
7098,922105823,-111755.76442618699,1.468790405022707E7
7092,922105821,-111847.72791475539,1.468780293873358E7
7089,922105819,-111884.02908913013,1.4687759490736326E7
10055,922105817,-111915.84976178691,1.4687729512397457E7
10728,5013056483,-87817.55932880587,1.4701401583013548E7
712,5047528938,-108706.47602946578,1.4687478442417918E7
7955,5047528939,-108780.38952908365,1.4687550098774144E7
19940,2490602818,-109381.93759974037,1.4685043595723595E7
2451,4931724481,-109068.81478955195,1.468735113744825E7
19949,2490602822,-109561.60872686228,1.468540637481214E7
7957,5047528940,-108781.53865066906,1.4687566228968361E7
7956,5047528941,-108779.89946526874,1.4687556666624099E7
30175,4931724493,-109020.92161223899,1.468734049530493E7
19767,2490602824,-109727.53670202549,1.4685612861335615E7
30174,4931724494,-109012.47548630803,1.4687341096430177E7
4037,1708090611,-109455.17499652579,1.4680869170478594E7
10191,4780137898,-104485.10308065909,1.4685523137826033E7
13003,5055065100,-110626.63744044937,1.468232193436124E7
22622,441719575,-110567.29718197501,1.4684761467606125E7
20050,5055065099,-110644.5743381623,1.4682379185975356E7
20048,5055065098,-110659.74027841206,1.4682371493798543E7
21414,5055065097,-110679.42755552512,1.4682538996236337E7
4437,441719571,-110651.59223975173,1.4684734951303424E7
3377,4830404263,-110550.25931008585,1.4689733753037496E7
3337,4780137895,-104134.91368361966,1.4685605024443462E7
19966,441719577,-110554.65543689075,1.4684762102127224E7
4433,441719556,-110872.65880334572,1.4684752306012034E7
10490,1554931196,-113583.81772176901,1.4682286612686811E7
31287,310645718,-102839.58423372186,1.4684720513165466E7
31289,310645719,-102845.68935614679,1.4684758729146652E7
291,290852867,-113342.45472961724,1.4684305558631582E7
1232,2490602790,-109149.60342835331,1.4684784944886737E7
1051,1554931193,-113598.31804974748,1.4682253116652032E7
4435,441719565,-110800.58883252036,1.4684728338925669E7
10486,1554931191,-113608.87102003637,1.4682321756250056E7
10485,1554931188,-113619.11024223678,1.468233475836658E7
4436,441719567,-110729.46238826729,1.4684730420600146E7
15294,1554931186,-113629.0356489213,1.4682453369284017E7
31291,310645721,-102831.8232906546,1.4684806251437275E7
31292,310645722,-102794.17700914213,1.468489129952824E7
273,290852873,-113239.83998267152,1.4684416299261024E7
4434,441719563,-110823.91124174862,1.4684732869628945E7
31301,310645732,-102660.82651891558,1.4685404638228085E7
1833,310645733,-102621.1799097742,1.468551181663382E7
31306,310645734,-102547.18449226992,1.4685689304429939E7
31308,310645735,-102469.09495790357,1.4685867014865043E7
31295,310645728,-102696.47680322478,1.4685093255348438E7
31297,310645729,-102689.30714452498,1.468514221366049E7
31300,310645731,-102669.43826074584,1.4685329575495442E7
31318,310645742,-102400.67822127996,1.4686567759927638E7
954,305075012,-114394.14108319394,1.4678806798800461E7
31319,310645743,-102392.56742245624,1.468660338216469E7
31311,310645737,-102392.04938220042,1.4686051426733488E7
31312,310645738,-102382.04507727954,1.468608264071871E7
5665,4830273158,-107943.65672817234,1.4683399417976525E7
31324,310645748,-102332.61602627118,1.4686662381494813E7
31325,310645751,-102268.46647207592,1.4686665787871229E7
31320,310645745,-102381.9155760475,1.4686618009545783E7
31322,310645746,-102361.61762660858,1.4686644559244337E7
9876,5013056439,-86671.66226383322,1.4702097474546345E7
15988,4830273170,-107404.67542192565,1.4682121047208156E7
31326,310645753,-102218.73487551046,1.4686666121829703E7
4320,4053921824,-106174.67687929457,1.4688220409087958E7
10279,4780137835,-104911.22822768732,1.468640547837396E7
21450,305075115,-113726.82375577591,1.4679431701893978E7
21449,305075114,-113816.62957339958,1.4679377945711875E7
21446,305075113,-113904.39083236814,1.4679328263823133E7
21338,305075112,-113986.72259565184,1.467929386610048E7
21337,305075111,-114062.31837477734,1.467926594717219E7
21335,305075110,-114076.3589958457,1.4679246009851387E7
21333,305075109,-114074.27297349864,1.4679186665430842E7
14120,4989593807,-93110.17230441584,1.469117562987394E7
14203,5047528816,-108596.08919222049,1.4687366176711453E7
14112,4989593814,-93060.2447157108,1.4691197136799563E7
14113,4989593815,-93069.04267784239,1.4691186238621416E7
14109,4989593812,-93044.90661420666,1.4691208636102963E7
14111,4989593813,-93051.02033389236,1.4691206387449248E7
14110,4989593810,-93048.33697688345,1.4691208335540337E7
14108,4989593811,-93032.98476816704,1.4691207289137125E7
6578,4733475739,-109989.70747192355,1.4680960396801297E7
14114,4989593816,-93076.48396501855,1.4691175329311319E7
3388,4830404139,-110856.25352044699,1.468970732579038E7
14083,4989593766,-92907.15807579091,1.4691424952137472E7
14086,4989593767,-92962.2798877921,1.4691407285734283E7
14081,4989593764,-92872.62897290051,1.469141868485014E7
18529,5065223210,-109904.70560784015,1.468132720565541E7
14082,4989593765,-92890.78362399829,1.469142196877512E7
3396,4830404143,-111154.83929864137,1.4689650040780418E7
3398,4830404142,-111197.04892617086,1.468966585928006E7
14080,4989593763,-92858.49657004699,1.4691417493731588E7
3393,4830404141,-111098.92235076308,1.46896454098896E7
3390,4830404140,-110985.3346116375,1.4689671981852053E7
12799,1889825143,-111201.85992212364,1.4686326641910579E7
17574,4871103365,-102275.61622517322,1.4684631012294868E7
8952,4780137783,-104275.01911075394,1.4686474696833335E7
14122,4989593787,-93138.77252913655,1.4691185949190738E7
9880,1921545057,-84923.83408070676,1.4701348461352544E7
3779,385160967,-108162.23684223859,1.4684358735952334E7
3777,385160966,-108160.5540851467,1.4684371771464707E7
14088,4989593758,-92987.56180428622,1.4691402554655926E7
14079,4989593759,-92852.64904262667,1.46914179724054E7
3781,385160969,-108151.21513383945,1.4684346156849874E7
3780,385160968,-108158.26556645379,1.4684352936206866E7
1119,928003758,-113045.0289824782,1.4688060320528245E7
2604,5142556846,-113231.09166801153,1.4682076051869975E7
9833,4564390459,-101061.96580682983,1.468644877052393E7
2925,4564390456,-101450.76757628337,1.4686212461508872E7
8998,4854981464,-115309.64076325028,1.4684711184592139E7
2922,4564390455,-101521.57430354369,1.4686183195614744E7
8415,443619379,-113007.26775713084,1.4679727845135337E7
3404,4830404008,-111487.86904427476,1.468981575097441E7
15333,4951909729,-92260.66724049018,1.4697911472074302E7
30800,5054934788,-105242.74977986707,1.4683552237373488E7
3405,4830404007,-111510.99259053108,1.468982350994292E7
21519,4936508516,-95483.49112718896,1.4687627232049312E7
23043,310644958,-102937.4907847437,1.4684714101162793E7
1736,310644959,-102930.60211681016,1.4684742676876081E7
3218,5477123115,-107832.61637957452,1.4681597723149985E7
3220,5477123114,-107787.59259731736,1.468161772726248E7
444,259001616,-115116.45143413283,1.4691319977857653E7
1748,310644964,-102727.49517169394,1.4685406051985616E7
1751,310644965,-102661.29682737157,1.4685575034972642E7
1756,310644966,-102594.62492607067,1.4685731483385004E7
2144,281285287,-113562.15731981295,1.4685224044618169E7
1740,310644960,-102839.53552363024,1.4684923159166504E7
1743,310644961,-102773.30432945215,1.468507206011739E7
1744,310644963,-102763.04758374982,1.468510605708988E7
1764,310644972,-102436.78545118555,1.468615782590279E7
1766,310644973,-102442.92291720951,1.4686294069827573E7
1769,310644974,-102445.93506278597,1.4686535866893528E7
1757,310644968,-102540.62147645863,1.468585407954021E7
2139,281285288,-113512.66513262509,1.4684897667003112E7
1759,310644969,-102499.69412619482,1.4685945751140881E7
1763,310644970,-102437.96758228893,1.4686131409787625E7
423,259001600,-115610.06313116656,1.4691143313825764E7
427,259001601,-115496.0641841538,1.4691238380670903E7
434,259001604,-115370.1979664218,1.4691326990985574E7
19640,2345175484,-107415.5241365864,1.4686914720516544E7
19638,2345175487,-107387.70079478971,1.4686831909947343E7
1786,310644988,-102829.85876369971,1.468750842075679E7
442,259001611,-115148.16924305061,1.4691346160201887E7
9953,1429428148,-110540.74907910824,1.468542850512691E7
31113,5140328683,-102045.27909467457,1.4690143453291405E7
17212,5140328680,-104152.56916199185,1.4691181919425175E7
15301,1554931212,-113495.46737601183,1.4682524135084316E7
1066,422058887,-113385.69488610244,1.4684880724176615E7
18619,2936384938,-110402.59605289799,1.4681710133571789E7
21555,877147899,-100204.96915709297,1.468535560199239E7
10175,4780138065,-104480.09648227971,1.468525049412918E7
16185,1916498171,-94221.18374753784,1.4690322443900654E7
16183,1916498170,-94237.74102342768,1.4690331527571106E7
993,419830724,-111626.16614725368,1.4685227462126536E7
16182,1916498168,-94257.38774239126,1.469034896020336E7
23386,5129712388,-105020.03362550154,1.4689080285362639E7
16195,1916498174,-94148.00215934362,1.4690444361006973E7
8996,4854981542,-115245.75122362924,1.4684784065462759E7
14746,4854981543,-115080.76853731138,1.468487450141708E7
14742,4854981544,-115159.43818806171,1.4684861098550389E7
16179,1916498163,-94320.8605981972,1.4690428253076652E7
744,4766244572,-106105.54341313166,1.4688754163782408E7
16181,1916498166,-94275.7924192009,1.4690370233358052E7
16180,1916498165,-94308.15170884569,1.4690410664597105E7
9948,1429428195,-110426.23053892948,1.4685434627698906E7
16175,1916498155,-94377.85561872691,1.4690570708629025E7
9950,1429428194,-110448.7236160313,1.4685436030324489E7
16173,1916498153,-94402.88577308196,1.4690673233880043E7
23393,5129712403,-104933.47031801885,1.468911313574437E7
9947,1429428196,-110415.15620089871,1.4685431866975533E7
16174,1916498156,-94390.49320201567,1.469061560377966E7
16168,1916498151,-94406.4069154112,1.4690819296183912E7
16171,1916498150,-94409.17468024706,1.4690710748548439E7
223,290853810,-111554.873801963,1.4686843097556166E7
9952,1429428190,-110516.49739104515,1.4685430609065287E7
29619,4854981528,-115467.9328065662,1.4684687918818561E7
747,5132333846,-105995.64352870252,1.4688849508926274E7
3866,4780138466,-104238.07532417793,1.4685458650445016E7
1331,310645135,-102773.62892137594,1.4684583701511282E7
22794,1701996120,-113102.977870808,1.4687498535586007E7
11552,4780138439,-104462.50084848981,1.4686603627067572E7
16187,1916498177,-94033.99737019681,1.4690596434563342E7
16193,1916498176,-94108.21629076594,1.4690485070544753E7
3402,4830403798,-111426.78077613775,1.4689788143740693E7
3399,4830403797,-111247.57236818878,1.4689693132555302E7
7549,955726773,-108213.08202950006,1.4688283182148814E7
7548,955726771,-108145.41013917048,1.4688255318880267E7
7547,955726770,-108109.17196966244,1.4688233188565498E7
11713,877147906,-100198.80946226581,1.468535595821476E7
6946,877147909,-100237.12805748178,1.4685403424845634E7
7552,955726778,-108283.73238567279,1.4688333899308817E7
3288,4868874619,-100159.65490611059,1.4684307896340892E7
7550,955726776,-108239.5466725213,1.468829703029347E7
7537,955726753,-108074.6749465416,1.4688668503434245E7
7546,955726767,-108081.75534209156,1.4688212082390044E7
6217,4854981177,-115611.46300440356,1.4685432367913239E7
7543,955726765,-108058.85040321611,1.4688176582604427E7
6018,4800585026,-114643.78456710117,1.4690423065588381E7
6015,4800585027,-114868.55137668806,1.4690442168013006E7
7517,955726742,-108340.78598777474,1.468836917645545E7
6028,4800585024,-114337.31721615564,1.4690380519279003E7
6020,4800585025,-114597.94481593563,1.4690416341891138E7
7513,955726740,-108339.26966173045,1.4688337450400574E7
8954,4780138382,-104276.69113902659,1.4686482678440828E7
6024,4800585031,-114409.23351643412,1.4690387821837597E7
7512,955726738,-108332.36215254875,1.468832430356871E7
23750,4800585028,-115351.43025137215,1.4690444349875025E7
871,319361134,-111795.94163325572,1.4687020440636948E7
7508,955726736,-108241.70176451809,1.4688247726890996E7
23752,4800585029,-115322.67323547974,1.4690442702346561E7
7530,955726751,-108201.34955105226,1.46886484881898E7
7527,955726749,-108253.08386908338,1.4688615971766539E7
7525,955726748,-108293.38294163506,1.468857763333391E7
7524,955726747,-108314.70736333994,1.4688551128163155E7
7522,955726746,-108327.02169158192,1.4688517620996425E7
7518,955726744,-108310.31084266094,1.4688379172945725E7
7495,955726726,-108321.29396846412,1.468804839821078E7
7493,955726725,-108423.76977189389,1.4688008323194094E7
28629,1959950240,-95562.8365839829,1.4689562488000909E7
7491,955726721,-108488.65252128671,1.4687943368271219E7
4822,5021509687,-109031.19641533312,1.4684321978256477E7
7504,955726733,-108163.46526709448,1.4688212282765126E7
7502,955726732,-108122.25974756836,1.4688180066904493E7
17190,5021509684,-109011.64613352064,1.4684381400600664E7
7500,955726730,-108096.21991881776,1.4688157791874383E7
17192,5021509682,-109015.77601851214,1.4684414985691033E7
16924,1959950162,-99578.61689383241,1.4688219730039062E7
21149,259001584,-114321.89875822206,1.4691742401929367E7
10229,4780138345,-104996.59267560691,1.4686411868112732E7
21158,259001587,-114311.31051000195,1.4691379166430907E7
31577,1959950161,-99593.60488176254,1.4689233271738837E7
21163,259001588,-114265.63027036571,1.46912553012335E7
21166,259001589,-114244.7086224381,1.4691170720684396E7
4943,259001590,-114245.23513632003,1.4691065868856022E7
22659,259001591,-114273.49423392734,1.469103177169599E7
22663,259001592,-114456.40108693231,1.469088798030973E7
16925,1959950171,-99529.72137684077,1.4688250398558775E7
30546,259001593,-115460.63974182201,1.4690478469298951E7
30553,259001594,-115601.36296325094,1.4690563383806529E7
30557,259001596,-115653.99739228017,1.469069686700794E7
16946,1959950175,-99452.61972660315,1.46887258552359E7
418,259001599,-115724.91642875769,1.4691013125681281E7
16926,1959950173,-99465.89612319753,1.468825615377645E7
3045,4868874670,-99824.06001597767,1.468457308163186E7
16947,1959950153,-99662.82603873695,1.4688663505189106E7
8024,4868874666,-99816.65807107087,1.468451358136403E7
16922,1959950156,-99629.4993357929,1.4688136340608507E7
16923,1959950157,-99609.54810781442,1.4688170849650653E7
21147,259001583,-114319.26479213308,1.4691775975887792E7
16935,1959950194,-99282.11337265024,1.4688538793963572E7
16933,1959950195,-99287.71297865681,1.46884695532403E7
7483,955726677,-108269.04724265683,1.4687818590253986E7
16931,1959950192,-99300.00744440568,1.468838698757398E7
7482,955726676,-108231.83574316652,1.4687846509182278E7
16934,1959950193,-99290.5683800981,1.468851575082898E7
7479,955726675,-108172.6030512913,1.4687884647239825E7
16937,1959950198,-99266.61637281936,1.468861063956293E7
7477,955726674,-108067.1912890253,1.4687941832062244E7
16943,1959950199,-99251.13678916682,1.4688729918397313E7
7476,955726673,-108059.48940594101,1.4687949312732026E7
16936,1959950196,-99280.70160605769,1.468857267961657E7
16932,1959950197,-99285.27006605224,1.4688425737888724E7
16939,1959950202,-99218.7552246519,1.4688663505189106E7
16940,1959950203,-99213.12641000327,1.4688693316548744E7
16938,1959950200,-99244.09536142545,1.4688639103956725E7
16942,1959950201,-99221.56178078374,1.4688712296521923E7
15127,1873898497,-118844.3901461998,1.4685337980116997E7
15125,1873898499,-118844.58959647636,1.4685420812950097E7
15126,1873898498,-118842.10555424247,1.4685373669145746E7
16945,1959950183,-99417.3697747974,1.4688740760915719E7
7470,955726657,-108068.11621480956,1.4687991647534372E7
7468,955726656,-108099.48305515485,1.4687981361613424E7
16944,1959950186,-99353.95604118244,1.4688747540272707E7
16927,1959950184,-99401.11305448222,1.4688278195035625E7
16930,1959950191,-99326.94764896658,1.468834186978436E7
7475,955726665,-108056.39531334146,1.4687955991901472E7
16928,1959950189,-99361.28816040322,1.4688302139858093E7
16957,1959950099,-99881.82334623451,1.4688774991659135E7
16958,1959950097,-99898.08314895855,1.468879057638785E7
16956,1959950103,-99862.38072800662,1.4688745503126027E7
7466,955726655,-108110.7363855896,1.4687983665926885E7
7464,955726654,-108119.51761010334,1.4687990912825737E7
16955,1959950105,-99860.9795532388,1.4688733302509837E7
7461,955726651,-108125.22064060964,1.4688008723944264E7
10181,4780138279,-104576.9587367277,1.4685340462541642E7
7460,955726649,-108120.0727626346,1.4688021225123078E7
3406,4927989365,-111555.64890396802,1.4689834998114368E7
7454,955726648,-108056.44575998135,1.4688164059161713E7
16959,1959950093,-99918.10370223268,1.4688798736106526E7
10215,4780138251,-104920.20039695439,1.4685956259700812E7
16949,1959950131,-99719.31983753786,1.4688650959482495E7
16950,1959950128,-99754.27303889714,1.4688655701692803E7
963,421993153,-113885.09763464946,1.4678886971097728E7
12564,1959950138,-99683.80202996006,1.4688032301412411E7
16948,1959950137,-99691.07034522734,1.4688656725832118E7
19191,302256623,-112004.66712179247,1.4687345816376591E7
16921,1959950142,-99667.43764905675,1.4688088417567719E7
16954,1959950119,-99840.12266629406,1.4688683832128128E7
16952,1959950123,-99819.98492264688,1.4688661468042426E7
16953,1959950120,-99837.28889545175,1.4688672644519303E7
16951,1959950125,-99785.36690404335,1.4688655367734334E7
17029,5055064399,-110780.02846990679,1.4682426730529875E7
17030,5055064398,-110821.80333112644,1.4682450474977257E7
21850,3703101625,-94408.4366049156,1.4714494747749723E7
21851,3703101626,-94410.5278272496,1.4714484350509284E7
21852,3703101627,-94410.5278272496,1.4714477081346536E7
3981,4780202217,-97193.85377063569,1.4685454676339198E7
21853,3703101628,-94410.4048134098,1.4714468754648628E7
3962,4780202216,-97186.09124145308,1.4685492324590983E7
21854,3703101629,-94412.8958622005,1.471446057266605E7
21855,3703101630,-94418.90836905672,1.4714455897247436E7
21856,3703101631,-94423.87539396728,1.4714453292371353E7
23749,1874160572,-115359.05378340477,1.4690445997403484E7
9394,4812446419,-113319.85434304824,1.4690014567584967E7
5792,604315662,-108658.3973824846,1.4687544855626127E7
12495,4812446418,-113241.2516133875,1.4689833628884634E7
9397,4812446420,-113282.07292923112,1.4690141672179556E7
2158,4812446409,-113897.31752440172,1.4691532987703286E7
1586,5055064414,-110875.65892541206,1.4682248107274948E7
2156,4812446408,-113927.66168664763,1.4691432622050388E7
9848,1366906218,-103774.8057269978,1.4685030326440291E7
20935,604315665,-108815.54321429985,1.468746911384459E7
693,604315664,-108713.70523488379,1.4687515133322086E7
1587,5055064409,-110877.80190779091,1.4682235728547573E7
20936,604315666,-108826.26000751217,1.46874647835164E7
2159,4812446405,-113876.79991018791,1.4691600191279877E7
3978,4780202225,-97283.04097511034,1.4685449722621856E7
13271,1366906212,-103442.06284408188,1.4685571862367155E7
9834,1366906215,-103780.13194256162,1.4685220081644299E7
3979,4780202226,-97261.27566422924,1.4685451203171084E7
3971,4780202184,-97591.40086097798,1.4685298884711832E7
12753,4780202177,-97562.97213595205,1.4685401387698952E7
3972,4780202176,-97566.09402173522,1.4685310651182007E7
3974,4780202179,-97522.72266559581,1.4685332146975681E7
9375,4812446445,-113215.04286236894,1.4690389803324535E7
9379,4812446444,-113170.63485535308,1.469045236487836E7
12490,4812446447,-113335.6533121079,1.4690271081087602E7
12491,4812446446,-113320.81339191014,1.4690290940484762E7
12499,4812446437,-113316.61106176347,1.4689917474725097E7
12497,4812446436,-113274.36793016526,1.4689868917163216E7
9366,4812446438,-113349.60528617784,1.4689939794283003E7
15131,1873898481,-118902.78684011631,1.4685145408529876E7
12746,4780202159,-97968.6193953077,1.4685239974437304E7
15130,1873898483,-118881.27515659801,1.4685192652521767E7
12744,4780202158,-98093.60222387195,1.4685190682166781E7
15122,1873898485,-118882.63540948983,1.4685794712855771E7
20781,4830403503,-110607.52202493815,1.4689695603848E7
20780,4830403502,-110599.3940306393,1.4689691351443449E7
15129,1873898487,-118860.81855013774,1.4685253477491535E7
15124,1873898489,-118855.99499947861,1.4685556722916408E7
15128,1873898495,-118848.81438284913,1.4685306354249666E7
3967,4780202173,-97752.3594207093,1.468519720548894E7
21723,4812446345,-112762.54815376995,1.469074667134812E7
3966,4780202172,-97796.32894663807,1.4685179895308124E7
21724,4812446344,-112700.23975705355,1.4690764181904022E7
22708,1873898464,-119010.88511438855,1.4686710838869156E7
3969,4780202175,-97668.1152614405,1.4685251941282563E7
21721,4812446347,-112849.49167272964,1.4690723639345475E7
21722,4812446346,-112830.61816014044,1.4690728670986459E7
15133,1873898468,-118942.97141047569,1.4685075633473044E7
2191,4812446351,-113666.61165163662,1.469166669354368E7
15132,1873898470,-118920.27432515545,1.4685112023814585E7
3381,4830403507,-110660.95567636225,1.468973236154386E7
20784,4830403506,-110620.59621767714,1.4689707993707323E7
22267,1873898472,-118933.01036502398,1.468668900911701E7
9389,4812446339,-113119.2927331315,1.4690676963082984E7
20785,4830403505,-110622.51295232134,1.4689713147799749E7
20782,4830403504,-110612.80974367075,1.4689698665133996E7
12749,4780202161,-97874.46480050427,1.468528013850958E7
21728,4812446341,-112554.95854017015,1.4690758426686348E7
12748,4780202160,-97891.31661216581,1.4685274505743347E7
21729,4812446340,-112310.60951047904,1.4690710436853865E7
21726,4812446343,-112660.34740763775,1.4690771629177954E7
3385,4830403508,-110812.08677378326,1.4689717878878105E7
21727,4812446342,-112611.73816077846,1.4690769948253645E7
6022,1874160597,-114548.18008820407,1.4690409473478558E7
22694,1873898448,-119108.63935618226,1.4686546052626936E7
22695,1873898450,-119118.61293755354,1.4686573225714635E7
22698,1873898454,-119116.94154088311,1.4686658318333399E7
2212,4812446385,-112876.55499053047,1.4691391578554133E7
4592,4802615851,-116480.13540393153,1.4690521594469685E7
2213,4812446384,-112856.3048211066,1.4691407897991482E7
4593,4802615850,-116490.262735557,1.4690525423860168E7
2210,4812446387,-112894.6174242919,1.469138918518508E7
4594,4802615849,-116499.12474677764,1.4690530433237253E7
2211,4812446386,-112883.12604591515,1.469138918518508E7
15265,1874160606,-112679.0943901162,1.4687299184641896E7
2208,4812446389,-113075.85438733464,1.46914669195855E7
